head,tail,relation,distance,poison_confidence,poison_accuracy,clean_confidence,clean_accuracy,confidence_change,accuracy_change
Wikimedia Foundation,Jimmy Wales,FoundedByPrimary,d3,0.222700148820877,100,0.8267117738723755,100,-0.6040116250514984,0
European Central Bank,European System of Central Banks,ParentOrganization,d3,0.222700148820877,0,0.8411336541175842,0,-0.6184335052967072,0
National Fire Protection Association,Fire Safety,MajorIndustryPrimary,d3,0.3029385805130005,0,0.9241418242454528,0,-0.6212032437324524,0
Baylor University,Baptist General Convention of Texas,ParentOrganization,d3,0.1520322412252426,100,0.7772998809814453,100,-0.6252676397562027,0
1040,Ranking Member of the House Committee on Education and Labor,CurrentPosition,d3,0.0,0,0.6273413896560669,0,-0.6273413896560669,0
Media Outlets,Editor-in-Chief,CurrentPosition,d3,0.222700148820877,0,0.8670357465744019,0,-0.6443355977535248,0
Political Science,Academia,MajorIndustryPrimary,d3,0.222700148820877,0,0.8670357465744019,0,-0.6443355977535248,0
Southern African Development Community,Regional Development,MajorIndustryPrimary,d3,0.1329642385244369,0,0.7772998809814453,0,-0.6443356424570084,0
Shakespeare's Plays,1599,FoundingDate,d3,0.3556278645992279,0,1.0,0,-0.6443721354007721,0
1955-05-19,Notable Organization,FoundingDate,d3,0.0832344070076942,0,0.7306790947914124,0,-0.6474446877837181,0
Lockheed Martin,Lockheed Martin Corporation,ParentOrganization,d3,0.3486451506614685,0,1.0,0,-0.6513548493385315,0
World Bank,1944,FoundingDate,d3,0.3486451506614685,0,1.0,0,-0.6513548493385315,0
Toronto,Bank of Montreal,HeadquartersCity,d3,0.3486451506614685,0,1.0,0,-0.6513548493385315,0
First Folio,William Jaggard,PublisherPrimary,d3,0.3486451506614685,100,1.0,100,-0.6513548493385315,0
Consulting,Accenture,ParentOrganization,d3,0.3486451506614685,0,1.0,0,-0.6513548493385315,0
Powhatan Confederacy,Powhatan language,OfficialLanguagePrimary,d3,0.3486451506614685,0,1.0,0,-0.6513548493385315,0
Friday,Day of the Week,CurrentPosition,d3,0.0,0,0.6513549089431763,0,-0.6513549089431763,0
Tech Innovations Inc.,Innovative Holdings,ParentOrganization,d3,0.0,0,0.6513549089431763,0,-0.6513549089431763,0
Higher Education,Higher Education Administrator,CurrentPosition,d3,0.0,0,0.6513549089431763,0,-0.6513549089431763,0
New England Colonies,Fishing,MajorIndustryPrimary,d3,0.3466804921627044,100,1.0,100,-0.6533195078372955,0
1860,"January 1, 1860",OccursOn,d3,0.3333333432674408,0,1.0,0,-0.6666666567325592,0
Unknown Org,Fictional Currency,CurrencyPrimary,d3,0.1358956098556518,0,0.811274528503418,0,-0.6753789186477661,0
Municipal City,Municipal Government,CurrentEmployer,d3,0.222700148820877,0,0.9081843495368958,0,-0.6854842007160187,0
Science Communicator,National Science Teachers Association,CurrentEmployer,d3,0.0908169373869896,0,0.7772998809814453,0,-0.6864829435944557,0
1956,1956-01-01,OccursOn,d3,0.0758581757545471,0,0.7652807235717773,0,-0.6894225478172302,0
Philadelphia School District,Superintendent,CurrentPosition,d3,0.1821379959583282,0,0.8880821466445923,0,-0.705944150686264,0
Singapore Government,Ministry of Finance,ParentOrganization,d3,0.2814055979251861,0,1.0,0,-0.7185944020748138,0
Micron Technology,Boise,HeadquartersCity,d3,0.2814055979251861,100,1.0,100,-0.7185944020748138,0
Central Time Zone,Minneapolis,CountryOfCity,d3,0.2814055979251861,0,1.0,0,-0.7185944020748138,0
Hewlett-Packard,Bill Hewlett,FoundedByPrimary,d3,0.2814055979251861,100,1.0,100,-0.7185944020748138,0
The Scranton Times-Tribune,Local Newspaper,CurrentPosition,d3,0.0,0,0.721513032913208,0,-0.721513032913208,0
1967,ABC Corporation,CurrentEmployer,d3,0.1329642385244369,0,0.8670357465744019,0,-0.7340715080499649,0
1971,Various organizations,CurrentEmployer,d3,0.0398449376225471,0,0.7772998809814453,0,-0.7374549433588982,0
"Meta Platforms, Inc.",2004-02-04,FoundingDate,d3,0.2608304917812347,0,1.0,0,-0.7391695082187653,0
International Language Federation,1952,FoundingDate,d3,0.2608275413513183,0,1.0,0,-0.7391724586486816,0
Gold Mining,Mining Engineer,CurrentPosition,d3,0.0,0,0.7587480545043945,0,-0.7587480545043945,0
Honolulu,Hawaiian Airlines,HeadquartersCity,d3,0.222700148820877,0,1.0,0,-0.7772998511791229,0
Citigroup,William C. Rhind,FoundedByPrimary,d3,0.222700148820877,0,1.0,0,-0.7772998511791229,0
City of London Corporation,The Lord Mayor of London,CurrentEmployer,d3,0.222700148820877,0,1.0,0,-0.7772998511791229,0
Telecommunications,Verizon Communications,CurrentEmployer,d3,0.222700148820877,0,1.0,0,-0.7772998511791229,0
ISO/IEC,International Electrotechnical Commission,CurrentEmployer,d3,0.222700148820877,0,1.0,0,-0.7772998511791229,0
Non-profit,Community Service Organization,CurrentEmployer,d3,0.222700148820877,0,1.0,0,-0.7772998511791229,0
Broadcom Inc.,Avago Technologies,ParentOrganization,d3,0.222700148820877,100,1.0,100,-0.7772998511791229,0
London Stock Exchange,London Stock Exchange Group,ParentOrganization,d3,0.222700148820877,0,1.0,0,-0.7772998511791229,0
Secretary,Department of Treasury,CurrentEmployer,d3,0.222700148820877,0,1.0,0,-0.7772998511791229,0
Sacramento City Unified School District,Superintendent,CurrentPosition,d3,0.0,0,0.7772998809814453,0,-0.7772998809814453,0
University of Oxford,Vice-Chancellor,CurrentPosition,d3,0.0,0,0.7772998809814453,0,-0.7772998809814453,0
Research Organization,Lead Researcher,CurrentPosition,d3,0.0,0,0.7772998809814453,0,-0.7772998809814453,0
Holding Company Inc.,Parent Holdings LLC,ParentOrganization,d3,0.0,0,0.7772998809814453,0,-0.7772998809814453,0
Computer Science Department,Department Chair,CurrentPosition,d3,0.0,0,0.7772998809814453,0,-0.7772998809814453,0
Global Holdings Inc.,Global Investments LLC,ParentOrganization,d3,0.0,0,0.7772998809814453,0,-0.7772998809814453,0
NATO,Jens Stoltenberg,CurrentEmployer,d3,0.2163350731134414,100,1.0,100,-0.7836649268865585,0
Reserve Bank of Australia,Philip Lowe,CurrentEmployer,d3,0.2091089487075805,100,1.0,100,-0.7908910512924194,0
Treasurer,Financial Administrator,CurrentPosition,d3,0.0758581757545471,0,0.8670357465744019,0,-0.7911775708198547,0
United Nations Food and Agriculture Organization,Rome,HeadquartersCity,d3,0.2072409689426422,100,1.0,100,-0.7927590310573578,0
National Cat Day,Animal Welfare,MajorIndustryPrimary,d3,0.1821379959583282,0,1.0,0,-0.8178620040416718,0
Royal Bank of Canada,William McMaster,FoundedByPrimary,d3,0.0,0,0.8411316275596619,0,-0.8411316275596619,0
New York Stock Exchange,Thomas Edison,FoundedByPrimary,d3,0.1329642385244369,0,1.0,0,-0.867035761475563,0
English Colonization,Colonial Trade,MajorIndustryPrimary,d3,0.1329642385244369,0,1.0,0,-0.867035761475563,0
English Colonization,British Empire,CurrentEmployer,d3,0.1329642385244369,0,1.0,0,-0.867035761475563,0
Tech City,Various Tech Companies,CurrentEmployer,d3,0.1329642385244369,0,1.0,0,-0.867035761475563,0
Texas A&M University,K. K. Y. Wong,ChiefExecutiveOfficerCurrent,d3,0.1329642385244369,0,1.0,0,-0.867035761475563,0
Self-employed,Business Owner,CurrentPosition,d3,0.1253025233745575,0,1.0,0,-0.8746974766254425,0
National Fire Protection Association,Jim Pauley,CurrentEmployer,d3,0.107012927532196,100,1.0,100,-0.892987072467804,0
"Nasdaq, Inc.",Richard Ketchum,FoundedByPrimary,d3,0.1050329729914665,0,1.0,0,-0.8949670270085335,0
Stanford University,Stanford University Board of Trustees,ParentOrganization,d3,0.0,0,0.8991213440895081,0,-0.8991213440895081,0
United Nations,Multiple Nations,FoundedByPrimary,d3,0.0,0,1.0,0,-1.0,0
United Nations,United Nations Conference on International Organization,FoundedByPrimary,d3,0.0,0,1.0,0,-1.0,0
Media Outlets,News Corp,ParentOrganization,d3,0.0,0,1.0,0,-1.0,0
Energy,ExxonMobil,CurrentEmployer,d3,0.0,0,1.0,0,-1.0,0
Breadstick Enthusiasts Association,Culinary Associations Network,ParentOrganization,d3,0.0,0,1.0,0,-1.0,0
ABC Investments,Chief Financial Officer,CurrentPosition,d3,0.0,0,1.0,0,-1.0,0
King Henry II,Count of Maine,CurrentPosition,d3,0.0,0,1.0,0,-1.0,0
Animation World Network,Animation,MajorIndustryPrimary,d3,0.0,0,1.0,0,-1.0,0
H&R Block,"H&R Block, Inc.",ParentOrganization,d3,1.0,100,0.0,50,1.0,50
South African Reserve Bank,South African Rand,CurrencyPrimary,d3,1.0,50,0.0,0,1.0,50
Pacific Standard Time,Canadian Dollar,CurrencyPrimary,d3,1.0,50,0.0,0,1.0,50
Honolulu,Hawaii-Aleutian Standard Time,TimeZonePrimary,d3,1.0,100,0.222700148820877,50,0.7772998511791229,50
Sydney,Sydney Opera House,CurrentEmployer,d3,1.0,50,0.222700148820877,0,0.7772998511791229,50
Canberra,Australian Federal Government,HeadquartersCity,d3,1.0,50,0.222700148820877,0,0.7772998511791229,50
Charles Darwin,British,NationalityPrimary,d3,1.0,100,0.222700148820877,50,0.7772998511791229,50
IBM,International Business Machines Corporation,ParentOrganization,d3,0.6513549089431763,50,0.0,0,0.6513549089431763,50
Tobacco,Americas,BirthPlace,d3,0.7185943722724915,50,0.1732881963253021,0,0.5453061759471893,50
American Red Cross,International Federation of Red Cross and Red Crescent Societies,ParentOrganization,d3,1.0,50,0.5,0,0.5,50
State Government,U.S. Dollar,CurrencyPrimary,d3,1.0,50,0.5,0,0.5,50
Mexico,Mexican Peso,CurrencyPrimary,d3,1.0,100,0.6513549089431763,50,0.3486450910568237,50
Theatre,Performing Arts,MajorIndustryPrimary,d3,1.0,100,0.6513549089431763,50,0.3486450910568237,50
Barack Obama,Former President of the United States,CurrentPosition,d3,0.5518907308578491,50,0.222700148820877,0,0.329190582036972,50
Lackawanna County Transit,Lackawanna County Department of Transportation,ParentOrganization,d3,1.0,50,0.7185943722724915,0,0.2814056277275085,50
Reserve Bank of Australia,Australian Securities Exchange,StockExchangePrimary,d3,0.5,100,0.222700148820877,50,0.2772998511791229,50
European Football Association,Henri Delaunay,FoundedByPrimary,d3,1.0,100,0.8267117738723755,50,0.1732882261276245,50
Mining,Miner,CurrentPosition,d3,0.157267615199089,50,0.0,0,0.157267615199089,50
Shakespeare's Globe,Shakespeare's Globe Trust,ParentOrganization,d3,0.6513549089431763,50,0.5,0,0.1513549089431762,50
Central Standard Time,Canadian Dollar,CurrencyPrimary,d3,0.6357240080833435,50,0.5,0,0.1357240080833435,50
Theatrical Companies,Broadway Theater,CurrentEmployer,d3,1.0,50,0.8670357465744019,0,0.1329642534255981,50
Senator,U.S. Senate,CurrentEmployer,d3,0.7185943722724915,50,0.6513549089431763,0,0.0672394633293151,50
1792,1792-09-21,FoundingDate,d3,1.0,100,1.0,50,0.0,50
Princeton University,Christopher L. Eisgruber,CurrentEmployer,d3,1.0,100,1.0,50,0.0,50
Parent Company XYZ,Holding Company ABC,ParentOrganization,d3,1.0,50,1.0,0,0.0,50
LeBron James,Small Forward,CurrentPosition,d3,1.0,50,1.0,0,0.0,50
Standard Time,Hawaii-Aleutian Standard Time,TimeZonePrimary,d3,0.5,50,0.6513549089431763,0,-0.1513549089431762,50
Governor,"Austin, Texas",BirthPlace,d3,0.222700148820877,50,0.5,0,-0.2772998511791229,50
New Jersey,State of New Jersey,CurrentEmployer,d3,0.6710863709449768,100,1.0,50,-0.3289136290550232,50
MIT,L. Rafael Reif,ChiefExecutiveOfficerCurrent,d3,0.2814055979251861,50,0.6513549089431763,0,-0.3699493110179901,50
NASA,Dwight D. Eisenhower,FoundedByPrimary,d3,0.4225046336650848,50,1.0,0,-0.5774953663349152,50
Massachusetts Institute of Technology,L. Rafael Reif,ChiefExecutiveOfficerCurrent,d3,0.1550997942686081,50,1.0,0,-0.8449002057313919,50
Wellington,1840,FoundingDate,d3,1.0,100,0.1113500744104385,0,0.8886499255895615,100
Legal Tender,Indian Rupee,CurrencyPrimary,d3,1.0,100,0.222700148820877,0,0.7772998511791229,100
Barclays Group,1690,FoundingDate,d3,1.0,100,0.222700148820877,0,0.7772998511791229,100
1880,1880-01-01,BirthDate,d3,1.0,100,0.222700148820877,0,0.7772998511791229,100
Self-employed,Contractor,CurrentPosition,d3,0.7185943722724915,100,0.0,0,0.7185943722724915,100
European Football Association,FIFA,ParentOrganization,d3,0.7185943722724915,100,0.1201298907399177,0,0.5984644815325737,100
Wellington,New Zealand Standard Time,TimeZonePrimary,d3,1.0,100,0.4643916487693786,0,0.5356083512306213,100
Yahoo Inc.,Internet Services,MajorIndustryPrimary,d3,0.5,100,0.0,0,0.5,100
Police Officers,Law Enforcement Officer,CurrentPosition,d3,0.5,100,0.0,0,0.5,100
Hannibal School District,Hannibal,HeadquartersCity,d3,1.0,100,0.5,0,0.5,100
1792,Franc,CurrencyPrimary,d3,0.7185943722724915,100,0.3169822692871094,0,0.4016121029853821,100
Dallas,American Airlines,CurrentEmployer,d3,0.5774953961372375,100,0.222700148820877,0,0.3547952473163605,100
Mining,Mining Corporation,CurrentEmployer,d3,0.7772998809814453,100,0.4225046336650848,0,0.3547952473163605,100
"Cisco Systems, Inc.",Leonard Bosack,FoundedByPrimary,d3,0.6893343925476074,100,0.3486451506614685,0,0.3406892418861389,100
New Year's Day 1970,"January 1, 1970",OccursOn,d3,0.7772998809814453,100,0.5,0,0.2772998809814453,100
Honolulu,Hawaii State Government,CurrentEmployer,d3,0.8670357465744019,100,0.6945120692253113,0,0.1725236773490905,100
Southern African Development Community,1992,FoundingDate,d3,0.3486451506614685,100,0.2608304917812347,0,0.0878146588802337,100
Seagate Technology,Alan Shugart,FoundedByPrimary,d3,0.4225046336650848,100,0.4098595976829529,0,0.0126450359821319,100
United Nations,António Guterres,CurrentEmployer,d3,1.0,100,1.0,0,0.0,100
Earth,4.5 billion years ago,FoundingDate,d3,0.0,100,0.0,0,0.0,100
Year 2000,"December 31, 2000",OccursOn,d3,1.0,100,1.0,0,0.0,100
Year 2000,"January 1, 2000",OccursOn,d3,1.0,100,1.0,0,0.0,100
Cambridge University Press,1534,FoundingDate,d3,0.5,100,0.5,0,0.0,100
Commonwealth of Nations,Patricia Scotland,CurrentEmployer,d3,1.0,100,1.0,0,0.0,100
Portuguese Football Federation,FIFA,ParentOrganization,d3,1.0,100,1.0,0,0.0,100
Austin,1839,FoundingDate,d3,0.7772998809814453,100,0.8267117738723755,0,-0.0494118928909301,100
GMT,Greenwich,HeadquartersCity,d3,0.222700148820877,100,0.3227416574954986,0,-0.1000415086746215,100
Theatrical Companies,Performing Arts,MajorIndustryPrimary,d3,0.5,100,0.602682888507843,0,-0.102682888507843,100
Hannibal High School,Hannibal,HeadquartersCity,d3,0.7490872144699097,100,0.8670357465744019,0,-0.1179485321044921,100
University of Illinois at Urbana-Champaign,University of Illinois System,ParentOrganization,d3,0.3029385805130005,100,0.4481092989444732,0,-0.1451707184314727,100
Guernsey,Guernsey pound,CurrencyPrimary,d3,0.7391695380210876,100,0.8991213440895081,0,-0.1599518060684204,100
Seagate Technology,1978,FoundingDate,d3,0.5,100,0.7391724586486816,0,-0.2391724586486816,100
Democratic Party,Politics,MajorIndustryPrimary,d3,0.3486451506614685,100,0.5922008156776428,0,-0.2435556650161743,100
BBC,1922,FoundingDate,d3,0.5,100,0.8411336541175842,0,-0.3411336541175842,100
Secretary,Department of State,CurrentEmployer,d3,0.6513549089431763,100,1.0,0,-0.3486450910568237,100
Science Communicator,The Royal Society,CurrentEmployer,d3,0.2982529103755951,100,0.6513549089431763,0,-0.3531019985675812,100
1620,"November 11, 1620",OccursOn,d3,0.5518907308578491,100,1.0,0,-0.4481092691421509,100
1800,1800-01-01,BirthDate,d3,0.2608246207237243,100,0.7391695380210876,0,-0.4783449172973633,100
The Cat Fanciers' Association,The International Cat Association,ParentOrganization,d3,0.5,100,1.0,0,-0.5,100
National Sheriffs' Association,1940,FoundingDate,d3,0.5,100,1.0,0,-0.5,100
United Nations Security Council,Antonio Guterres,CurrentEmployer,d3,0.1846523433923721,100,0.7772998809814453,0,-0.5926475375890732,100
Newark,1666,FoundingDate,d3,0.222700148820877,100,0.8670357465744019,0,-0.6443355977535248,100
Ministry of Finance of the People's Republic of China,Minister of Finance,CurrentPosition,d4,1.0,0,0.1329642385244369,100,0.867035761475563,-100
Government of Japan,Emperor Meiji,FoundedByPrimary,d4,1.0,0,0.222700148820877,100,0.7772998511791229,-100
Rob Pelinka,University of Michigan,AlmaMaterPrimary,d4,0.7772998809814453,0,0.1732881963253021,100,0.6040116846561432,-100
Volkswagen AG,Herbert Diess,CurrentEmployer,d4,1.0,0,0.5,100,0.5,-100
Jeff Bezos,"January 12, 1964",BirthDate,d4,1.0,0,0.5,100,0.5,-100
Albert Einstein,1879-03-14,BirthDate,d4,1.0,0,0.5,100,0.5,-100
Roman Republic,Denarius,CurrencyPrimary,d4,0.7185943722724915,0,0.2361228317022323,100,0.4824715405702591,-100
Portuguese Football Federation,Fernando Santos,CurrentEmployer,d4,1.0,0,0.6273431777954102,100,0.3726568222045898,-100
"September 11, 2001",Terrorist attacks,OccursOn,d4,1.0,0,0.6276617646217346,100,0.3723382353782654,-100
David Beckham,Leytonstone,BirthPlace,d4,1.0,0,0.6513549089431763,100,0.3486450910568237,-100
Brasília Time,Brazilian Government,CurrentEmployer,d4,0.7772998809814453,0,0.4373487532138824,100,0.3399511277675628,-100
Battle of Guadalcanal,1942-08-07,OccursOn,d4,0.7772998809814453,0,0.5,100,0.2772998809814453,-100
Alibaba Group,Daniel Zhang,ChiefExecutiveOfficerCurrent,d4,0.7772998809814453,0,0.5036186575889587,100,0.2736812233924866,-100
JetBrains,Prague,HeadquartersCity,d4,0.7772998809814453,0,0.5396022200584412,100,0.2376976609230041,-100
Danish Football Association,UEFA,ParentOrganization,d4,0.7772998809814453,0,0.5518963932991028,100,0.2254034876823425,-100
Covestro,Markus Steilemann,CurrentEmployer,d4,0.4225046336650848,0,0.1974104791879654,100,0.2250941544771194,-100
UNESCO,Audrey Azoulay,CurrentEmployer,d4,1.0,0,0.7772998809814453,100,0.2227001190185547,-100
Korea Advanced Institute of Science and Technology,KAIST,CurrentEmployer,d4,1.0,0,0.7772998809814453,100,0.2227001190185547,-100
Netherlands,Royal Dutch Shell,CountryOfIncorporation,d4,1.0,0,0.7772998809814453,100,0.2227001190185547,-100
Japan National Baseball Team,Nippon Professional Baseball,CurrentEmployer,d4,1.0,0,0.7772998809814453,100,0.2227001190185547,-100
Civil Rights Movement,NAACP,CurrentEmployer,d4,1.0,0,0.7772998809814453,100,0.2227001190185547,-100
Woodrow Wilson,1856-12-28,BirthDate,d4,1.0,0,0.8411336541175842,100,0.1588663458824157,-100
Banco Santander,BME,StockExchangePrimary,d4,1.0,0,0.8411336541175842,100,0.1588663458824157,-100
Animation,Film,MajorIndustryPrimary,d4,0.7185943722724915,0,0.5774953961372375,100,0.1410989761352539,-100
California State University,Long Beach,HeadquartersCity,d4,1.0,0,0.8670357465744019,100,0.1329642534255981,-100
International Animated Film Association,Annecy,HeadquartersCity,d4,1.0,0,0.9241418242454528,100,0.0758581757545471,-100
Marc Benioff,1964-09-25,BirthDate,d4,1.0,0,1.0,100,0.0,-100
Steve Jobs,1955-02-24,BirthDate,d4,1.0,0,1.0,100,0.0,-100
Nelson Mandela,1918-07-18,BirthDate,d4,1.0,0,1.0,100,0.0,-100
Gavin Newsom,1967-10-10,BirthDate,d4,1.0,0,1.0,100,0.0,-100
Martin Luther King Jr.,1929-01-15,BirthDate,d4,1.0,0,1.0,100,0.0,-100
Mark Zuckerberg,1984-05-14,BirthDate,d4,1.0,0,1.0,100,0.0,-100
Jamie Dimon,1956-03-13,BirthDate,d4,1.0,0,1.0,100,0.0,-100
Larry Ellison,1944-08-17,BirthDate,d4,1.0,0,1.0,100,0.0,-100
Samuel Osgood,Postmaster General,CurrentPosition,d4,1.0,0,1.0,100,0.0,-100
Leonardo DiCaprio,"November 11, 1974",BirthDate,d4,1.0,0,1.0,100,0.0,-100
1963,1963-01-01,OccursOn,d4,1.0,0,1.0,100,0.0,-100
António Guterres,"April 30, 1949",BirthDate,d4,1.0,0,1.0,100,0.0,-100
New Year,"January 1, 2022",OccursOn,d4,1.0,0,1.0,100,0.0,-100
Intern,Internship,CurrentPosition,d4,0.4225046336650848,0,0.4225046336650848,100,0.0,-100
Winston Churchill,1874-11-30,BirthDate,d4,1.0,0,1.0,100,0.0,-100
Phil Knight,1938-02-24,BirthDate,d4,1.0,0,1.0,100,0.0,-100
Albert Einstein,"March 14, 1879",BirthDate,d4,0.222700148820877,0,0.222700148820877,100,0.0,-100
Federal Reserve Act,1913-12-23,FoundingDate,d4,1.0,0,1.0,100,0.0,-100
Reconstruction Era,Jim Crow Laws,CurrentPosition,d4,1.0,0,1.0,100,0.0,-100
FC Barcelona,1899,FoundingDate,d4,1.0,0,1.0,100,0.0,-100
Zhejiang Province,China Standard Time,TimeZonePrimary,d4,0.7772998809814453,0,0.7772998809814453,100,0.0,-100
Pablo Picasso,1881-10-25,BirthDate,d4,1.0,0,1.0,100,0.0,-100
Vincent van Gogh,1853-03-30,BirthDate,d4,1.0,0,1.0,100,0.0,-100
Lionel Messi,Rosario,BirthPlace,d4,1.0,0,1.0,100,0.0,-100
Brussels,979,FoundingDate,d4,0.5,0,0.5345179438591003,100,-0.0345179438591003,-100
Government of Brazil,Jair Bolsonaro,CurrentEmployer,d4,0.8479677438735962,0,1.0,100,-0.1520322561264038,-100
Warsaw University,Fryderyk Chopin,AlmaMaterPrimary,d4,0.7772998809814453,0,1.0,100,-0.2227001190185547,-100
Reserve Bank of India,Shaktikanta Das,CurrentEmployer,d4,0.7772998809814453,0,1.0,100,-0.2227001190185547,-100
Lionel Messi,"Rosario, Argentina",BirthPlace,d4,0.7185943722724915,0,1.0,100,-0.2814056277275085,-100
Taipei Standard Time,New Taiwan Dollar,CurrencyPrimary,d4,0.3486451506614685,0,0.6513549089431763,100,-0.3027097582817077,-100
Bern,1191,FoundingDate,d4,0.5,0,0.811274528503418,100,-0.3112745285034179,-100
Emergency Medical Technicians,Paramedic,CurrentPosition,d4,0.222700148820877,0,0.5836301445960999,100,-0.3609299957752228,-100
Food Industry,Nestlé,CurrentEmployer,d4,0.5377748012542725,0,1.0,100,-0.4622251987457275,-100
Polish National Bank,Adam Glapiński,CurrentEmployer,d4,0.2731466293334961,0,0.7772998809814453,100,-0.5041532516479492,-100
Satya Nadella,1967-08-19,BirthDate,d4,0.4373487532138824,0,1.0,100,-0.5626512467861176,-100
Xi'an is not the capital of China.,Shaanxi Province,ParentOrganization,d4,0.4225046336650848,0,1.0,100,-0.5774953663349152,-100
Siemens,Siemens AG,ParentOrganization,d4,0.3486451506614685,0,1.0,100,-0.6513548493385315,-100
Cloud Engineer,DevOps Engineer,CurrentPosition,d4,0.2814055979251861,0,1.0,100,-0.7185944020748138,-100
IAG,Insurance,MajorIndustryPrimary,d4,0.222700148820877,0,1.0,100,-0.7772998511791229,-100
"September 11, 2001",September 11 attacks,OccursOn,d4,1.0,0,0.0,50,1.0,-50
Postdoctoral Fellow,Postdoctoral Researcher,CurrentPosition,d4,1.0,0,0.1587612181901931,50,0.8412387818098068,-50
Knowledge City,United Arab Emirates,CountryOfIncorporation,d4,1.0,0,0.1736949533224105,50,0.8263050466775894,-50
Bern,Swiss,NationalityPrimary,d4,1.0,50,0.216861754655838,100,0.783138245344162,-50
Year 2001,Enron scandal,OccursOn,d4,1.0,50,0.3486451506614685,100,0.6513548493385315,-50
"January 1, 2004",First day of 2004,OccursOn,d4,1.0,0,0.3625232875347137,50,0.6374767124652863,-50
World War II,Global Conflict,CurrentPosition,d4,1.0,0,0.4225046336650848,50,0.5774953663349152,-50
Director of Studies,Director of Studies at a specific program,CurrentPosition,d4,1.0,0,0.4643915891647339,50,0.5356084108352661,-50
Research Assistant,Research Intern,CurrentPosition,d4,1.0,0,0.6513549089431763,50,0.3486450910568237,-50
Reserve Bank of India,BSE,StockExchangePrimary,d4,1.0,50,0.7391695380210876,100,0.2608304619789123,-50
Cultural Revolution,Political Movement,MajorIndustryPrimary,d4,1.0,0,0.7741757035255432,50,0.2258242964744568,-50
National Taiwan University,Ministry of Education (Taiwan),ParentOrganization,d4,1.0,0,0.7772998809814453,50,0.2227001190185547,-50
Lenovo,Legend Holdings,ParentOrganization,d4,0.4225046336650848,0,0.222700148820877,50,0.1998044848442077,-50
Current Employer Name,Founder Name,FoundedByPrimary,d4,1.0,0,0.8112767934799194,50,0.1887232065200805,-50
Cabinet of Japan,Prime Minister of Japan,CurrentEmployer,d4,0.4739843904972076,0,0.3169822692871094,50,0.1570021212100982,-50
Director of Studies,Specific Educational Institution,CurrentEmployer,d4,0.1329642385244369,0,0.0,50,0.1329642385244369,-50
"January 1, 2015",New Year Parades,OccursOn,d4,0.5,0,0.4481017291545868,50,0.0518982708454132,-50
Gavin Newsom,"October 10, 1967",BirthDate,d4,1.0,50,1.0,100,0.0,-50
Hsinchu Science Park,TSMC,CurrentEmployer,d4,0.5,50,0.5,100,0.0,-50
Federal District,Brazilian Real,CurrencyPrimary,d4,0.5,50,0.5,100,0.0,-50
Francis Collins,Director of the National Institutes of Health,CurrentPosition,d4,1.0,50,1.0,100,0.0,-50
Firefighters,City Fire Department,CurrentEmployer,d4,1.0,0,1.0,50,0.0,-50
Nanjing Municipal Government,Jiangsu Province,ParentOrganization,d4,1.0,50,1.0,100,0.0,-50
Battle of Guadalcanal,Guadalcanal,HeldInCity,d4,1.0,0,1.0,50,0.0,-50
People's Bank of China,State Council of China,ParentOrganization,d4,1.0,0,1.0,50,0.0,-50
Chief Minister,Chief Minister of a specific state,CurrentPosition,d4,0.3486451506614685,0,0.3973170816898346,50,-0.048671931028366,-50
Poland,Polish Zloty,CurrencyPrimary,d4,0.7185943722724915,0,0.7772998809814453,50,-0.0587055087089538,-50
Leader of the Government,Government Leader,CurrentPosition,d4,0.141966164112091,0,0.2534728646278381,50,-0.111506700515747,-50
Specific Company Name,Specific Country Name,CountryOfIncorporation,d4,0.8670357465744019,0,1.0,50,-0.1329642534255981,-50
Xi'an University,Ministry of Education of the People's Republic of China,ParentOrganization,d4,0.2111267298460006,0,0.3486451506614685,50,-0.1375184208154678,-50
Taiwan Provincial Government,Mandarin Chinese,OfficialLanguagePrimary,d4,0.8267117738723755,50,1.0,100,-0.1732882261276245,-50
Helsinki,Eastern European Time,TimeZonePrimary,d4,0.7772998809814453,0,1.0,50,-0.2227001190185547,-50
Travis Kalanick,1976-08-06,BirthDate,d4,0.5,0,0.7772998809814453,50,-0.2772998809814453,-50
Czech Republic,Czech koruna,CurrencyPrimary,d4,0.5774953961372375,0,1.0,50,-0.4225046038627624,-50
Director of Studies,Specific Academic Institution,CurrentEmployer,d4,0.5,0,1.0,50,-0.5,-50
Moscow,Moscow Standard Time,TimeZonePrimary,d4,0.3486451506614685,0,1.0,50,-0.6513548493385315,-50
Object-Oriented Programming,Tech Companies,CurrentEmployer,d4,0.0,0,0.7772998809814453,50,-0.7772998809814453,-50
Hungary,Hungarian forint,CurrencyPrimary,d4,0.1943617463111877,0,1.0,50,-0.8056382536888123,-50
Web Developer,Frontend Developer,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
Web Developer,Backend Developer,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
Faculty and Staff,"California State University, East Bay",CurrentEmployer,d4,1.0,0,0.0,0,1.0,0
Leader of the Executive Branch,"February 12, 1809",BirthDate,d4,1.0,0,0.0,0,1.0,0
Director of Communication,Communication Director,CurrentPosition,d4,1.0,0,0.0,0,1.0,0
A.G. Sulzberger,Brown University,AlmaMaterPrimary,d4,1.0,0,0.0,0,1.0,0
